date,id,content,user,place_id,reply_count,like_count,retweet_count,retweeted_tweet
2019-03-14 04:44:16+00:00,1106053407561994240,"1659 school strikes are planned in 105 countries

This Friday, March 15.

This is a truly global movement.
#FridaysForFuture
#schoolstrike4climate
https://t.co/oRKJnUHOKo https://t.co/cPMaHAUMAt",EricHolthaus,,21,651,323,
2019-03-13 21:36:04+00:00,1105945648912875521,"""I'm #seven... When I'm 19 scientist will say the world has got too hot... When I'm 30... we'll be running out of food... It's not too late but [government has to #ActNow]"" #FridaysForFuture #YouthStrike4Climate #SchoolStrike4Climate #YouthStrike4Climate
https://t.co/ssGXH7RxLZ",ExtinctionR,,4,390,310,
2019-03-13 18:45:30+00:00,1105902723499614208,"What will it take for the Premier to stop peddling the falsehood that climate solutions are bad for the economy?

Our children deserve so much better than a leader willing to play politics with their future. #onpoli #climate #FridaysForFuture
#factsmatter https://t.co/i5qi3lPzpE",MikeSchreiner,,22,521,157,
2019-03-13 09:55:58+00:00,1105769461288718338,That is the current map of #schoolstrike4climate planned around the world for this Friday! https://t.co/SpV13s6AGM I wonder: Has there ever been such widespread protest action in human history? #FridaysForFuture https://t.co/ddedrzFqff,rahmstorf,,59,2870,1679,
2019-03-13 05:55:25+00:00,1105708926652289025,"1325 places in 98 countries. And counting. 
2days until 15th of March. Welcome China, Tanzania, Vanuatu, Cuba, Pakistan and many, many more.  #FridaysForFuture #schoolstrike4climate",GretaThunberg,,161,8917,3440,
2019-03-12 18:56:20+00:00,1105543062632235008,"“The enormous mobilisation of the Fridays for Future/Climate Strike movement shows that young people have understood the situation. As scientists and scholars, we emphatically approve their demand for rapid and forceful action.” #FridaysForFurture #schoolstrike4climate",GretaThunberg,,50,3480,1280,
2019-03-12 18:47:56+00:00,1105540949407617025,"Here is the English version of the statement by over 12.000 German, Austrian and Swiss scientists in support of #Fridays4Future! https://t.co/2MkON1oUGT #FridaysForFuture @sci4future @GretaThunberg #ScientistsForFuture #SchoolStrike4Climate",rahmstorf,,22,1018,678,
2019-03-12 18:00:00+00:00,1105528883581902848,"12,000+ scientists in German-speaking Europe have declared their support for the #FridaysForFuture youth demonstrations for #ClimateAction. And delivered a rebuke to politicians like @c_lindner, who question young people's understanding of the situation. https://t.co/ASovzHDQnw",dw_politics,,37,2082,923,
2019-03-12 15:13:55+00:00,1105487087191711746,"In Germany, more than 12,000 scientists have signed a support statement  for Fridays for Future! Amongst those are many prominent climate  experts, including directors of the main climate research institutes. You can still join: https://t.co/961ruTdVlC",rahmstorf,,5,545,256,
2019-03-12 06:52:08+00:00,1105360810598064128,"”Millions of people have been fighting for the climate for decades, and without them nothing would have happened.”

#FridaysforFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/G75Yd6jMVG",GretaThunberg,,45,2281,745,
2019-03-11 22:27:51+00:00,1105233901662945280,"Dear adults, don’t thank us and tell us what a good job we are doing. Join us! Tell everyone you know, young and old about the crises we and our 🌍 are facing. Roar! 

Fantastic guide by @350 on how you can help us grow the movement! #YouthStrike4Climate #FridaysForFuture",NaturalistDara,,10,305,122,
2019-03-11 17:57:24+00:00,1105165842944348162,"@guardian Feel bad?

4 things to help you feel better:

1. take action (support protests, marches &amp; strikes like #FridaysForFuture, and organise local initiatives).

2. talk about it with loved ones, acquaintances, colleagues - everyone.

3. inform yourself further.

4. love &amp; be peaceful.",ClimateBen,,30,1881,761,
2019-03-11 14:23:39+00:00,1105112049078726657,"Our founder @Christian_KrolI supports @GretaThunberg and calls on businesses to join the #schoolstrike4climate on Friday March 15th. The whole Ecosia team will be there! 
#FridaysForFuture https://t.co/GH1SeuZyPR",ecosia,,9,495,140,
2019-03-11 13:48:00+00:00,1105103078607458304,"On Friday 15 March, students across the globe are going on #climatestrike: for our future. Here’s 5 ways you can support #FridaysforFuture, and answer their call for real climate action and a #fossilfree world. https://t.co/jPbe6cRuGk https://t.co/ya2i38Urfs",350,,12,456,320,
2019-03-11 07:48:50+00:00,1105012689821188096,"🇳🇱

Thank you Holland!

35,000 people flocked to the rainy streets of Amsterdam, demanding 
the Dutch government to take real climate action.

Later this week we will see hundreds more #ClimateStrike protests all over the world. 

#klimaatmars #climateaction #FridaysForFuture https://t.co/vYqZbrkuHY",Alex_Verbeek,,14,476,189,
2019-03-10 12:39:51+00:00,1104723541272997888,"March 15. 
The school strike continues. 
957 places in 82 countries and counting...
Everyone is needed.
Everyone is welcome.
Please spread the word! 
Find your closest strike or register your own at https://t.co/ROmtFMrj6Y
#FridaysForFuture #SchoolsStrike4Climate #ClimateStrike https://t.co/DJfIgkL1eh",GretaThunberg,,207,7983,4671,
2019-03-09 14:31:47+00:00,1104389322407665664,My TEDx-talk recorded in Stockholm in late November became a real TED-talk a few weeks ago. And it already has over 1 million views! #FridaysForFuture #schoolstrike4climate   https://t.co/9J12SGny9Q,GretaThunberg,,176,11063,3526,
2019-03-09 13:47:42+00:00,1104378226271506433,"On Friday, March 15, the biggest school strike for the climate ever will take place. Over 939 strikes in 78 countries! Don't let our future, our children do this alone. Join them! #FridaysForFuture https://t.co/qvsN20WDsr",WeDontHaveTime,,6,335,190,
2019-03-08 19:35:14+00:00,1104103300465606668,"Went to school this morning and took my science exam, now I’m out fighting for science. CLT #schoolstrike4climate week 2 #fridaysforfuture https://t.co/tSDdK149Jv",_Mary_Ellis,"Place(id='512a8a4a4c4b4be0', fullName='Charlotte, NC', name='Charlotte', type='city', country='United States', countryCode='US')",46,2955,426,
2019-03-08 11:34:56+00:00,1103982427381399555,"🌍

This morning, I joined @GretaThunberg at #climatestrike.

I am very impressed by what she has achieved.

Today is #womensday.

Her message:

“We can’t live in a sustainable world unless all genders and people are treated equally”

RT

#schoolstrike4climate #fridaysforfuture https://t.co/RIuV5yVWpF",Alex_Verbeek,,25,595,178,
2019-03-08 07:03:39+00:00,1103914157563244545,"School strike week 29.
#climatestrike #schoolstrike4climate #fridaysforfuture https://t.co/COzrtbZcJc",GretaThunberg,,100,6006,1059,
2019-03-07 09:30:12+00:00,1103588648296087553,"""I'd rather save the world now and learn later instead of letting the world go down"" 

Kids striking for the climate in Hamburg last Friday. #FridaysForFuture #climatestrike @GretaThunberg @Luisamneubauer https://t.co/KZjghj2Roh",ecosia,,27,1262,412,
2019-03-05 19:13:23+00:00,1103010635619667970,"March 15. 
The school strike continues. 
524 places in 59 countries and counting...
Everyone is needed.
Everyone is welcome.
Find your closest strike or register your own here: 
https://t.co/ROmtFMrj6Y 
#FridaysForFuture #SchoolsStrike4Climate #ClimateStrike https://t.co/LCPIzyvKJ0",GretaThunberg,,101,4869,2577,
2019-03-05 11:45:45+00:00,1102897987339124736,"“On behalf of The Elders, I commend you because you’re speaking truth to power.” Chair of The Elders Mary Robinson offers solidarity and strength to the youth mobilising for climate action. #FridaysForFuture #schoolstrike4climate https://t.co/jDDhe6r1XG",TheElders,,27,1481,590,
2019-03-03 15:47:10+00:00,1102233966864748544,"Some rules and recommendations for those on #schoolstrike4climate
And if you think that “following the Paris Agreement and IPCC” is too vague - then make sure everyone study them. They are the global tools we have at hand today. Let’s use them! #FridaysForFuture #ClimateStrike https://t.co/XP6qcwB4DK",GretaThunberg,,152,7617,3333,
2019-03-01 22:18:07+00:00,1101607574363881479,Week eight of our seven hour @GretaThunberg inspired #FridaysForFuture climate strike outside city hall in Cork. (It rained for five out of the seven hours) https://t.co/IcWa6iRQyr,saoi4climate,,18,902,151,
2019-03-01 21:36:06+00:00,1101597002780065793,"Youth climate strikers

“United we will rise on 15 March &amp; many times after until we see climate justice""

""We are going to change the fate of humanity""

https://t.co/DqsRVPZpQW

#FridaysForFuture 
#YouthStrike4Climate
#ActOnClimate

@ExtinctionR @friends_earth @GretaThunberg",ProfStrachan,,4,311,175,
2019-03-01 20:20:59+00:00,1101578099370582017,"WATCH &amp; SHARE: Young people in Tacoma are organizing a #ClimateStrike on March 15 as part of a Global Day of Action. If you're a young person who would like to get involved, there's more info here: https://t.co/tPJiugVRwa #FridaysForFuture #SchoolStrike4Climate #WhateverItTakes https://t.co/gZp2tlQoJa",350Tacoma,,17,767,311,
2019-03-01 18:10:45+00:00,1101545322164207616,Basel bounces for the living planet. #FridaysForFuture  #Klimastreik,DavidFopp,,8,548,114,
2019-03-01 15:01:27+00:00,1101497683573989377,"#FridaysForFuture 2070 

(Cartoon Harm Bengen) https://t.co/VPh7w31Yvn",ErnstvAll,,24,2876,757,
2019-03-01 14:33:30+00:00,1101490652406259712,With regards to all the people who are currently planning to steal our future: Nice try. But no.  #Fridaysforfuture @GretaThunberg #hamburg https://t.co/WnY29G2nkd,Luisamneubauer,,118,4842,1101,
2019-03-01 14:22:57+00:00,1101487996178784257,Today I've not gone to school. I led a group of primary pupils for #climatestrike #FridaysforFuture in Kampala. I've asked them to join me for the global strike on 15 March. I am still mobilising. I need #ClimateAction now. @GretaThunberg @ExtinctionR @Strike4Youth @DailyMonitor https://t.co/u386ne5xtH,NamugerwaLeah,,15,746,211,
2019-03-01 14:19:15+00:00,1101487065013936129,"Week 14 #FridaysForFuture #climatestrike in Dublin. Over 200 children and adults. Amazing energy! Roll on #15March

Chant of the day: ""We're out of school to make the earth cool"". 

Great @rtenews and @Independent_ie joined!

Inspired by @GretaThunberg https://t.co/7wC5e6ufRL",gold_lgold,,28,980,261,
2019-03-01 13:06:09+00:00,1101468667177521152,School strike in Hamburg today!! #climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/DmAufZkwY8,GretaThunberg,,220,13652,3422,
2019-03-01 13:02:33+00:00,1101467762529091584,"""And yes, we are angry! We are angry because the older generations are continuing to steal our future."" - Climate activist @GretaThunberg speaking today in Hamburg. #FridaysForFuture https://t.co/iyAo5Pm8Oh",dw_europe,,17,875,348,
2019-03-01 12:46:15+00:00,1101463660613025792,"#Fridaysforfuture Stockholm University
Every Friday a weekly reminder that we are literally enacting the old tale of the boiling frog.
We feel disenfranchised. But we are not.
We feel powerless. But we are not.
Thanks to all people showing their support and/or joining! https://t.co/cCY5soTvLd",IsabelleLetell1,,10,631,134,
2019-03-01 11:36:42+00:00,1101446156490551298,#FridaysForFuture in Malmö today. Now with added kids! https://t.co/yYvAZENOPP,ExtinctionR_SV,,8,677,149,
2019-03-01 11:13:32+00:00,1101440326932279299,"School strike week 28. In Hamburg with @Luisamneubauer 
#climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/XhE3WtVS5D",GretaThunberg,,80,4029,838,
2019-03-01 09:45:09+00:00,1101418083254759424,HAPPENING NOW Thousands of students in Hamburg are fed up with politicians‘ blah blah and call for #ClimateAction! What a great movement! ✊ #GretaThunberg #FridaysForFuture #ClimateStrike #Klimastreik https://t.co/AjELi2ZbeC,greenpeace_de,,17,644,210,
2019-03-01 09:25:19+00:00,1101413093345771521,"Happening right now in Hamburg: Thousands of young people call out for #ClimateAction on the #FridaysForFuture #climatestrike. 
@GretaThunberg is joining the protest.
@greenpeace_de @Greenpeace @ClimateReality @UNFCCC @Climatepledgeco @ClimateHome @ClimateChance @FridayForFuture https://t.co/NaGIeGUAOH",Lucas__Schmitz,,26,2397,746,
2019-03-01 08:53:36+00:00,1101405110104670208,More than 10.000 children and adults march in Hamburg this morning for #FridaysForFuture with @GretaThunberg https://t.co/Lwb65Xcmjc,rootsmessenger,,20,2261,569,
2019-02-28 16:16:38+00:00,1101154218063396865,"Thousands of students striking for the climate today in Antwerpen! And about 13 000 across Belgium!
Tomorrow is #fridaysforfuture and school strikes all around the world again. See you in Hamburg! 
#climatestrike #schoolstrike4climate https://t.co/du8Mmrggip",GretaThunberg,,89,5205,1406,
2019-02-28 06:25:20+00:00,1101005411686248449,We fight for our future in many places and in many ways. It doesn’t help if we have to fight the adults too.. #SchoolStrike4Climate #FridaysForFuture #ClimateStrike,GretaThunberg,,99,5123,1522,
2019-02-27 07:12:51+00:00,1100654981307424768,The school strike continues every week. On March 15 we are growing bigger than ever. Save the date! #climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/FE8OAVj4nM,GretaThunberg,,76,5124,2166,
2019-02-26 08:33:56+00:00,1100313000504950785,”Thousands of New Zealand school students join school strike for climate.” #FridaysForFuture #SchoolStrike4Climate #ClimateStrike https://t.co/6AiXc9JMCa,GretaThunberg,,73,4064,1066,
2019-02-24 08:28:45+00:00,1099586921108512773,"“Unite behind the science. The actions required are beyond any manifesto or any party politics. Once you have done your homework you realize we need a whole new way of thinking.“
My full speech at EESC in Brussels: https://t.co/sHRiPPUtjZ 
#FridaysForFuture #SchoolStrike4Climate https://t.co/bmlGzwFgzL",GretaThunberg,,153,5879,2319,
2019-02-23 23:09:47+00:00,1099446252582907905,"""You can't go back and change the beginning but you can start where you are to change the ending."" C.S.Lewis. 

Reposting my #1o5C doodle of ""where we are"" and the urgency of changing the ending.

We are all tugging the black line.

#FridaysForFuture  @GretaThunberg https://t.co/MaRsZVrjBD",gold_lgold,,6,272,209,
2019-02-22 21:46:11+00:00,1099062822288396288,"The last two days we saw
- 12000 young people in Belgium
- up to 8000 in Paris and
- 20000 across Germany rising for the climate.
There was a first strike in Japan &amp; youth from Uganda to the US on the streets. Because it’s nothing but our future that’s at stake. #FridaysForFuture https://t.co/4wO6aAtYIq",Luisamneubauer,"Place(id='0701e94ee168b555', fullName='Strasbourg, France', name='Strasbourg', type='city', country='France', countryCode='FR')",14,1191,296,
2019-02-22 19:23:32+00:00,1099026925304057860,#FridaysForFuture school strike for climate week 7 here in Cork. Standing with @GretaThunberg and everyone in Paris today as well as globally. #WhateveritTakes https://t.co/bPyUvUXC2w,saoi4climate,,12,756,151,
2019-02-22 18:15:35+00:00,1099009826464514048,"Today's #ClimateStrike with Zane, Braird, and friends. It is spreading to another nearby school. As a parent, I have been working with their school to model a collaborative #FridaysForFuture model for elementary schools. Teachers and admins also want #ClimateActionNow! @FFF_USA https://t.co/gIRzZgi3Z5",ClimateHuman,,14,658,171,
2019-02-22 17:05:38+00:00,1098992223365095428,Today was the first official #FridaysForFuture school strike  in North Carolina! We demand climate action. Change is here. #SchoolStrike4Climate https://t.co/iJxShSBNji,_Mary_Ellis,"Place(id='512a8a4a4c4b4be0', fullName='Charlotte, NC', name='Charlotte', type='city', country='United States', countryCode='US')",24,1289,260,
2019-02-22 16:05:01+00:00,1098976968085827584,"Massive! Thousands of students marching on the streets of #Paris, joined by @GretaThunberg &amp; tens of thousands around the world. 

The youth are rising &amp; they want our future back.

#ActOnClimate #climat #climate #energy #FridaysForFuture #climatestrike 📷 via @gloriamika https://t.co/vRtCHk3xK2",MikeHudema,,58,3457,1300,
2019-02-22 15:29:09+00:00,1098967938428821504,"Another brilliant afternoon in #dublin at #FridaysForFuture Half-term didn't put these young people off. ""Listen Leo Listen"" @GretaThunberg #ClimateActionNow #ClimateEmergency @gold_lgold @jimmerz50 @RichardbrutonTD @campaignforleo https://t.co/ETTdJYm7B9",Janemellett,,6,508,133,
2019-02-22 14:51:09+00:00,1098958377378594816,Paris! They say between 5000-8000 students marching here today. And tens of thousands around the world. #FridaysForFuture #SchoolStrike4Climate #climatestrike #YouthForClimate https://t.co/HgA3t2fiLZ,GretaThunberg,,200,11630,3439,
2019-02-22 13:41:59+00:00,1098940969695752193,"We are striking in Berlin for more climate protection and justice.  #FridaysForFuture #Youth4Climate
#WeloveLuisa #kohlefrei https://t.co/BG2xp1Zoux",LuisaSandkuhler,,8,778,165,
2019-02-22 07:31:34+00:00,1098847751855620096,"School strike week 27. We are on our way to Paris. See you at Opéra at 13.00!
#climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/HCE1WwsyS9",GretaThunberg,,120,5977,1191,
2019-02-22 05:41:55+00:00,1098820156766089216,"If you still not understanding why it is important to support the #FridaysForFuture, check out @GretaThunberg speech
 https://t.co/SgaGm9Ypuc",GreenpeaceNZ,"Place(id='0022e3c837579650', fullName='Auckland, New Zealand', name='Auckland', type='city', country='New Zealand', countryCode='NZ')",9,445,142,
2019-02-21 19:38:34+00:00,1098668320444895233,We had a successful mobilisation meeting for tomorrow's strike. Kyambogo Uni students have joined Kampala International Uni to strike with @NakabuyeHildaF. We'll also be joined by high school students. #FridaysForFuture #ClimateStrike #YouthForClimate #ExtinctionRebellion https://t.co/kiVQ3jwJL1,Fridays4FutureU,,11,680,194,
2019-02-21 19:33:50+00:00,1098667130432700417,Join all of us tomorrow in Paris. At Opéra 13:00-15:00. #climatestrike #schoolstrike4climate #fridaysforfuture #youthforclimate https://t.co/DDlHCef2nk,GretaThunberg,,68,3697,1022,
2019-02-21 17:33:57+00:00,1098636957461217283,Thank you everyone who came to the march today in Brussels ❤️❤️❤️ 12 000 in Belgium today! #schoolstrike4climate #climatestrike  #fridaysforfuture https://t.co/hEwfyHuoJd,GretaThunberg,,131,9576,1905,
2019-02-21 10:34:42+00:00,1098531451539259392,"This is the most important speech to the EU and the global community you  can think of. Greta: you all, join us! It is not only the young peoples  fight. @GretaThunberg surrounded by #FridaysForFuture #YouthStrike4Climate #ClimateStrike https://t.co/7q3FX2y5ly",DavidFopp,,6,470,138,
2019-02-21 08:55:59+00:00,1098506608001380353,The leaders of our countries saw this crisis coming before anyone of us was even born yet. It’s nice that you now invite us to speak. That just won’t solve the crisis. And it’s just about that. #EUCivilSociety #FridaysForFuture https://t.co/rmQ3WM77Rl,Luisamneubauer,"Place(id='0653bb913c88c1ea', fullName='Brussels, Belgium', name='Brussels', type='city', country='Belgium', countryCode='BE')",18,724,170,
2019-02-21 06:42:44+00:00,1098473074612228096,"“We have started to clean up your mess. And we will not stop until we are done.”
Today’s speech at ca 10:00 CET is streamed live here. #schoolstrike4climate #FridaysForFuture #ClimateStrike https://t.co/ilmAXXjj3r",GretaThunberg,,94,4366,1383,
2019-02-20 16:05:02+00:00,1098252196666208256,"Alright, internet please be nice to my kid. My son Theo is organizing a #climatestrike event here in Tacoma on March 15th.

Inspired by @GretaThunberg &amp; all the kids striking around the world, he’s hoping to find some other local kids who can help him organize! #FridaysForFuture https://t.co/z6ozdnahq6",GraceHSullivan,,55,1077,205,
2019-02-20 09:00:56+00:00,1098145465030213632,"World, meet Australia's enraged &amp; incoherent Deputy Prime Minister, who is freaking out about the #schoolstrike4climate because then we won't be able to buy fighter jets. Or something.

Striking students, the people of Australia are with you! 

#FridaysForFuture #ClimateStrike https://t.co/vA738wyGGR",AdamBandt,,175,1038,385,
2019-02-19 14:30:22+00:00,1097865983539200001,"Ok. We hear you.
And we don’t care. 
Your statement belongs in a museum.

#FridaysForFuture #ClimateStrike #schoolstrike4climate",GretaThunberg,,473,21659,5972,
2019-02-19 14:14:19+00:00,1097861943266893826,"Now I’m on my way to Brussels. 

#climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/9FQIFZM30t",GretaThunberg,,263,9070,1108,
2019-02-17 10:48:42+00:00,1097085421853528064,"Making a new sign since the old one has been retired...

#climatestrike #fridaysforfuture #schoolstrike4climate #rescuedog https://t.co/VUlbuciQvP",GretaThunberg,,132,5680,609,
2019-02-16 15:49:26+00:00,1096798719406673920,Since so many Germans pointed out that the article about Merkel and Fridays for future in politico was poorly translated I have removed the tweet. But I think she should clarify her statement that is at 42:05 here: https://t.co/QEQOpbDngt .,GretaThunberg,,75,1242,240,
2019-02-16 02:27:06+00:00,1096596803242254336,We start #FridaysForFuture in Japan as well!!! Join the #ClimateStrike in front of the National Diet on 22 Feb and 15 March both 15:00-16:00!!　@GretaThunberg @Fridays4future  https://t.co/OFq1JOf4C5,FFF_Tokyo,,15,494,130,
2019-02-16 01:00:43+00:00,1096575065288818689,‘School can wait but the planet can’t!’ - These kids got it! At Parliament Square in London today - #FridaysForFuture #SchoolsStrike4Climate. ⁦@GretaThunberg⁩ 🌎 https://t.co/t9E7skV68F,Hopeful_Human_1,,13,1909,453,
2019-02-15 20:52:39+00:00,1096512635086999553,"Had an incredible day today marching, singing, and speaking out at Canterbury's #YouthStrike4Climate. What do we want? Climate action! When do we want it? Now! This is the future. Join us: #FridaysForFuture https://t.co/DW4HE5XKnj",LydNot,,23,741,146,
2019-02-15 19:57:02+00:00,1096498639168507904,"BAM! Hundreds of students in #Montreal walking out of class to join the world wide movement for action on the growing #climate crisis. 

Our house is on fire, act like it.

#ActOnClimate #cdnpoli #qcpoli #climatestrike #youthstrike4climate #fridaysforfuture #greveclimat #polqc https://t.co/vu2UNI9A3y",MikeHudema,,30,1250,457,
2019-02-15 18:56:26+00:00,1096483388767256576,"Poland. Youth from Warsaw high schools join #EarthStrike in front of Polish parliament. 
#schoolstrike4climate #YouthStrike4Climate #FridaysForFuture @GretaThunberg https://t.co/xROp2bWvow",350Europe,,10,645,182,
2019-02-15 17:57:56+00:00,1096468665862680578,"“I think it’s great that England is joining the #SchoolStrike in a major way"", @GretaThunberg.

We can now confirm that England &amp; the rest of the UK has now official joined #YouthStrike4Climate #FridaysForFuture #ClimateStrike in a major way.

✊🏽🌍✊🏻🐦✊🏿
https://t.co/UKI2vIiAwj",ExtinctionR,,17,1082,295,
2019-02-15 15:17:49+00:00,1096428372547260416,"British PM says that the children on school strike are “wasting lesson time”. That may well be the case. But then again, political leaders have wasted 30 yrs of inaction. And
that is slightly worse.
#schoolstrike4climate #FridaysForFuture #ClimateStrike 

https://t.co/PoSCXin3VN",GretaThunberg,,1226,33877,13417,
2019-02-15 14:54:00+00:00,1096422378626789376,We've just been down to Oxford for the #YouthStrike4Climate. Fantastic enthusiasm for climate reform from young people. These kids are committed to getting government to listen. #schoolstrike4climate #FridaysForFuture https://t.co/ILOil9Y8zj,CitznsClimateOx,,5,699,189,
2019-02-15 14:22:17+00:00,1096414398833414144,"LONDON is on the move! Thousands of children have walked out of school in London to demand our 'leaders' #ActOnClimate. 

Be Like Them. We want #PanelsNotPipelines 

#Climate #StudentStrike #FridaysForFuture #cdnpoli #GreenNewDeal
#schoolstrike4climate vid via @SiofraMulqueen https://t.co/QwrduJuCRS",MikeHudema,,34,1451,625,
2019-02-15 14:07:47+00:00,1096410746785804289,"There may not be anymore kids in school in Brighton. They all seem to be on the streets pushing our 'leaders' to #ActOnClimate. #ClimateStrike.

Be Like Them. We want #PanelsNotPipelines 

#Climate #StudentStrike #FridaysForFuture #cdnpoli #GreenNewDeal vid via @CallumCant1 https://t.co/ZyXx2WgYEH",MikeHudema,,13,492,220,
2019-02-15 13:49:00+00:00,1096406021029924864,I could not be more proud of all the young people in Glasgow and around the world taking a stand against climate breakdown today. Utterly inspirational. #ClimateStrike #YouthStrike4Climate #FridaysForFuture https://t.co/6zSoVOXTLO,jonmolyneuxSGP,,11,520,130,
2019-02-15 13:48:49+00:00,1096405974087331840,#FridaysForFuture now in Potsdam! @GretaThunberg https://t.co/qoRoYnQFIf,rahmstorf,,17,966,242,
2019-02-15 13:11:47+00:00,1096396657456041984,"Thank you to all the brilliant children on the #schoolstrike4climate today. One of the most moving and inspiring events I've ever witnessed. I feel hope now that I have not felt for years. 
#ClimateStrike #FridaysForFuture",GeorgeMonbiot,,28,1725,397,
2019-02-15 12:29:26+00:00,1096385998496251904,"Today, I took part in a #fridaysforfuture #climatestrike outside NSW Parliament house. Although I was 11hours ahead due to timezones, I striked in solidarity with young people all across the UK for their February 15th Youth Strike for Climate! 
@StrikeClimate @Strike4Youth https://t.co/Sivfucwm5p",jean_hinchliffe,,44,1375,247,
2019-02-15 11:31:05+00:00,1096371314061914112,So pleased to see the turnout at Leeds town hall for #schoolstrike4climate #climatestrike #FridaysForFuture https://t.co/RmpnX0DzQ6,ClareLLinton,,9,656,165,
2019-02-15 11:27:31+00:00,1096370415914627072,‘Climate not profit’ @IPCC_CH says we need urgent cross societal change. #cardiff @futuregencymru @AssemblyWales #strike4climate School strike continues! #climatestrike #klimatstrejk #FridaysForFuture #ClimateEmergency @GretaThunberg @Team4Nature @extinctsymbol @EcoSchoolsWales https://t.co/BAiRu4Y5km,nspugh,,24,687,256,
2019-02-15 10:30:08+00:00,1096355973390888961,"Academics stand in solidarity with the children on #SchoolStrike #ClimateStrike during #FridaysForFuture and all of those making a stand against government inaction on the climate &amp; ecological crisis. #YouthStrike4Climate. 

👩🏻‍🏫👨🏾‍🎓👨🏽‍🏫👩🏼‍🎓 
https://t.co/8FkWXm8g3X",ExtinctionR,,11,396,161,
2019-02-15 09:15:40+00:00,1096337237107716096,"Young people have had enough of warm words. So they're taking action 📣

We're with them all the way - show your support for the #ClimateStrike!

#SchoolStrike
#YouthForClimate 
#FridaysForFuture 
#schoolstrike4climate https://t.co/AfApR8UyDE",TheGreenParty,,21,817,497,
2019-02-15 09:00:45+00:00,1096333482320715776,"Solidarity and thanks to all young people on #ClimateStrike today - you’re offering more leadership than most politicians - never doubt that you can make a difference 
#YouthForClimate 
#FridaysForFuture 
#schoolstrike4climate https://t.co/MUxIWT6Vi1",CarolineLucas,,98,5901,2237,
2019-02-15 08:33:16+00:00,1096326566903275520,"My 12th #FridaysForFuture held at Kwail, Nigeria. Samson and Matthew came a distance with there bicycle to have a #ClimateStrike with me.
#ClimateStrikeNigeria
March 15th!!! Will be great
@GretaThunberg @350 @WeDontHaveTime0 @ThisIsZeroHour https://t.co/4VN6tnXIRq",the_ecofeminist,,10,602,163,
2019-02-15 08:08:16+00:00,1096320271567503360,"My generation has betrayed today's children, and betrayed those yet to be born. Now is the time to make amends. Now is the time to support those striking against our neglect. 
#ClimateStrike #FridaysForFuture #schoolstrike4climate",GeorgeMonbiot,,35,1949,594,
2019-02-15 07:27:57+00:00,1096310126288482304,"Repeat: I’m an employer. If you’re concerned about taking part in  #FridaysForFuture #schoolstrike4climate #ClimateStrike because your school tells you it will blemish your record, employers like me will be more inclined to hire young people who stand up for their future. Fact.",markdavyd,,60,3563,887,
2019-02-15 07:23:28+00:00,1096308998683455488,"The success of others doesn't mean, you've failed. That's their time, your time is coming just prepare yourself well to celebrate😎
#FridayMotivation 
#FridayFeeling 
#FridaysForFuture",kwesi_remedy,,2,236,110,
2019-02-15 07:15:40+00:00,1096307037426790400,"The #ClimateStrike now spreading around the world is the most hopeful thing I've seen in 30 years of campaigning.
#YouthForClimate 
#FridaysForFuture 
#schoolstrike4climate",GeorgeMonbiot,,143,8620,2635,
2019-02-15 06:35:52+00:00,1096297021252734977,"School strike week 26.
26 weeks is half a year!
#climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/L6BXQkgtP2",GretaThunberg,,272,11331,2351,
2019-02-14 10:55:57+00:00,1096000086558023680,"Now, the university students join the #ClimateStrike in Belgium. Let us see what happens tomorrow in UK and France with #FridaysForFuture . @GretaThunberg",DavidFopp,,18,1967,595,
2019-02-14 09:58:58+00:00,1095985742789128193,"56+ UK youth strikes taking place this Friday 15th Feb!
Join your nearest one! https://t.co/vItcgaxzT9
⚡️🌍⚡️
Get active on social media! Pls use hashtags bellow!!! 
#YouthStrike4Climate #SchoolStrike4Climate #ClimateStrike #FridaysForFuture
@GretaThunberg https://t.co/Rk12saw6Nw",Strike4Youth,,14,409,236,
2019-02-14 09:08:10+00:00,1095972960811266049,"Old, young and middle aged, rich, poor and in-between, now is the time for all to step forward and defend the living world that gives us life. Join #ExtinctionRebellion, #FridaysForFuture and the global strikes against destruction. We will come together in love and solidarity.",GeorgeMonbiot,,5,561,215,
2019-02-14 08:54:37+00:00,1095969550519160833,"Tomorrow at noon I'll be speaking at the #FridaysForFuture Youth Strike in Oxford, in solidarity with the young people confronting the system that has failed them. This feels like our last chance.",GeorgeMonbiot,,8,492,156,
2019-02-13 15:59:34+00:00,1095714105682526208,"”We, the undersigned academics, stand in solidarity with the children going on school climate strike on 15 February, and with all those taking a stand for the future of the planet.”
#SchoolStrike4Climate  #climatestrike #FridaysForFuture https://t.co/jT5cDD0hn8",GretaThunberg,,123,6767,2513,
